Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
7.237,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3724.0
7.258,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3732.0
7.278,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3771.0
7.305,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3771.0
7.327,-48,-11,PID,0.058,0.0019,0.058,0.0019,85,3999.5
7.347,-45,-11,PID,0.058,0.0019,0.058,0.0019,85,3660.5
7.369,-46,-13,PID,0.058,0.0019,0.058,0.0019,85,3768.0
7.389,-46,-13,PID,0.058,0.0019,0.058,0.0019,85,3786.0
7.410,-45,-11,PID,0.058,0.0019,0.058,0.0019,85,3622.5
7.432,-45,-11,PID,0.058,0.0019,0.058,0.0019,85,3610.5
7.453,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3760.0
7.474,-44,-13,PID,0.058,0.0019,0.058,0.0019,85,3674.5
7.496,-44,-13,PID,0.058,0.0019,0.058,0.0019,85,3674.5
7.517,-45,-11,PID,0.058,0.0019,0.058,0.0019,85,3643.5
7.537,-45,-11,PID,0.058,0.0019,0.058,0.0019,85,3643.5
7.560,-48,-8,PID,0.058,0.0019,0.058,0.0019,85,3900.5
7.580,-46,-12,PID,0.058,0.0019,0.058,0.0019,85,3799.5
7.602,-46,-12,PID,0.058,0.0019,0.058,0.0019,85,3808.0
7.625,-46,-10,PID,0.058,0.0019,0.058,0.0019,85,3726.0
7.649,-49,-9,PID,0.058,0.0019,0.058,0.0019,85,4093.5
7.671,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3605.5
7.692,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3612.0
7.712,-44,-12,PID,0.058,0.0019,0.058,0.0019,85,3638.0
7.735,-47,-9,PID,0.058,0.0019,0.058,0.0019,85,3782.5
7.755,-47,-9,PID,0.058,0.0019,0.058,0.0019,85,3788.0
7.776,-46,-10,PID,0.058,0.0019,0.058,0.0019,85,3804.0
7.798,-46,-10,PID,0.058,0.0019,0.058,0.0019,85,3804.0
7.817,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3953.5
7.839,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3998.0
7.861,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3998.0
7.880,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3789.5
7.903,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3792.5
7.925,-47,-11,PID,0.058,0.0019,0.058,0.0019,85,3952.5
7.946,-43,-16,PID,0.058,0.0019,0.058,0.0019,85,3735.5
7.973,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3739.5
7.996,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3739.5
8.015,-44,-12,PID,0.058,0.0019,0.058,0.0019,85,3667.0
8.036,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3744.0
8.057,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3744.0
8.079,-45,-13,PID,0.058,0.0019,0.058,0.0019,85,3755.5
8.100,-45,-13,PID,0.058,0.0019,0.058,0.0019,85,3755.5
8.120,-49,-6,PID,0.058,0.0019,0.058,0.0019,85,3872.5
8.141,-46,-10,PID,0.058,0.0019,0.058,0.0019,85,3751.5
8.163,-46,-11,PID,0.058,0.0019,0.058,0.0019,85,3785.5
8.183,-45,-12,PID,0.058,0.0019,0.058,0.0019,85,3647.5
8.205,-44,-10,PID,0.058,0.0019,0.058,0.0019,85,3473.5
8.226,-44,-10,PID,0.058,0.0019,0.058,0.0019,85,3477.0
8.246,-46,-12,PID,0.058,0.0019,0.058,0.0019,85,3790.5
8.269,-47,-9,PID,0.058,0.0019,0.058,0.0019,85,3834.5
8.290,-47,-9,PID,0.058,0.0019,0.058,0.0019,85,3837.5
8.317,-48,-10,PID,0.058,0.0019,0.058,0.0019,85,3992.5
8.337,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,4014.5
8.359,-47,-10,PID,0.058,0.0019,0.058,0.0019,85,3767.0
8.380,-150,44,PID,0.058,0.0019,0.058,0.0019,85,4295.5
8.404,-161,38,PID,0.058,0.0019,0.058,0.0019,190,21123.5
8.426,-165,40,PID,0.058,0.0019,0.058,0.0019,190,20564.5
8.446,-145,45,PID,0.058,0.0019,0.058,0.0019,190,19437.5
8.468,-139,42,PID,0.058,0.0019,0.058,0.0019,190,20429.0
8.489,-121,43,PID,0.058,0.0019,0.058,0.0019,190,21222.0
8.513,-101,51,PID,0.058,0.0019,0.058,0.0019,190,21313.5
8.537,-101,51,PID,0.058,0.0019,0.058,0.0019,190,21298.5
8.558,-80,55,PID,0.058,0.0019,0.058,0.0019,190,21221.5
8.578,-65,58,PID,0.058,0.0019,0.058,0.0019,190,20172.5
8.600,-65,58,PID,0.058,0.0019,0.058,0.0019,190,20166.0
8.620,-57,59,PID,0.058,0.0019,0.058,0.0019,190,20190.0
8.646,-44,65,PID,0.058,0.0019,0.058,0.0019,190,19234.5
8.670,-37,67,PID,0.058,0.0019,0.058,0.0019,190,19749.5
8.694,-36,68,PID,0.058,0.0019,0.058,0.0019,190,19804.0
8.715,-31,71,PID,0.058,0.0019,0.058,0.0019,190,20998.5
8.737,-25,76,PID,0.058,0.0019,0.058,0.0019,190,20617.5
8.761,-23,78,PID,0.058,0.0019,0.058,0.0019,190,20419.0
8.782,-15,83,PID,0.058,0.0019,0.058,0.0019,190,19092.0
8.805,-6,107,PID,0.058,0.0019,0.058,0.0019,190,16059.0
8.828,-16,119,PID,0.058,0.0019,0.058,0.0019,190,20182.0
8.849,-16,127,PID,0.058,0.0019,0.058,0.0019,190,20455.0
8.870,-18,129,PID,0.058,0.0019,0.058,0.0019,190,21482.5
8.894,-18,128,PID,0.058,0.0019,0.058,0.0019,190,21430.5
8.914,-20,133,PID,0.058,0.0019,0.058,0.0019,190,21033.5
8.937,-25,135,PID,0.058,0.0019,0.058,0.0019,190,21388.0
8.960,-25,135,PID,0.058,0.0019,0.058,0.0019,190,21301.5
8.986,-32,141,PID,0.058,0.0019,0.058,0.0019,190,21626.0
9.008,-37,144,PID,0.058,0.0019,0.058,0.0019,190,20897.5
9.030,-36,144,PID,0.058,0.0019,0.058,0.0019,190,20835.5
9.050,-44,150,PID,0.058,0.0019,0.058,0.0019,190,20861.5
9.070,-52,154,PID,0.058,0.0019,0.058,0.0019,190,21526.0
9.094,-51,155,PID,0.058,0.0019,0.058,0.0019,190,21325.0
9.130,-61,160,PID,0.058,0.0019,0.058,0.0019,190,22175.5
9.155,-69,170,PID,0.058,0.0019,0.058,0.0019,190,21043.5
9.178,-79,177,PID,0.058,0.0019,0.058,0.0019,190,20137.0
9.200,-87,184,PID,0.058,0.0019,0.058,0.0019,190,18856.0
9.220,-87,184,PID,0.058,0.0019,0.058,0.0019,190,18874.5
9.239,-99,186,PID,0.058,0.0019,0.058,0.0019,190,18699.5
9.259,-99,186,PID,0.058,0.0019,0.058,0.0019,190,18766.0
9.278,-109,189,PID,0.058,0.0019,0.058,0.0019,190,17894.5
9.307,-108,189,PID,0.058,0.0019,0.058,0.0019,190,17866.5
9.328,-126,192,PID,0.058,0.0019,0.058,0.0019,190,18219.5
9.349,-116,191,PID,0.058,0.0019,0.058,0.0019,190,17741.0
9.372,-134,194,PID,0.058,0.0019,0.058,0.0019,190,18134.5
9.395,-142,195,PID,0.058,0.0019,0.058,0.0019,190,18134.0
9.414,-145,195,PID,0.058,0.0019,0.058,0.0019,190,17744.0
9.434,-153,196,PID,0.058,0.0019,0.058,0.0019,190,17636.5
9.455,-156,196,PID,0.058,0.0019,0.058,0.0019,190,17257.5
9.474,-163,194,PID,0.058,0.0019,0.058,0.0019,190,17731.0
9.497,-165,195,PID,0.058,0.0019,0.058,0.0019,190,17373.5
9.516,-172,189,PID,0.058,0.0019,0.058,0.0019,190,19268.0
9.535,-169,179,PID,0.058,0.0019,0.058,0.0019,190,23146.5
9.556,-169,178,PID,0.058,0.0019,0.058,0.0019,190,23429.5
9.576,-168,161,PID,0.058,0.0019,0.058,0.0019,190,27403.0
9.598,-169,158,PID,0.058,0.0019,0.058,0.0019,190,28255.0
9.619,-167,128,PID,0.058,0.0019,0.058,0.0019,190,24984.0
9.643,-164,95,PID,0.058,0.0019,0.058,0.0019,190,24365.0
9.667,-164,86,PID,0.058,0.0019,0.058,0.0019,190,28007.5
9.689,-169,68,PID,0.058,0.0019,0.058,0.0019,190,24707.5
9.709,-184,60,PID,0.058,0.0019,0.058,0.0019,190,21445.0
9.731,-185,59,PID,0.058,0.0019,0.058,0.0019,190,21713.0
9.752,-188,59,PID,0.058,0.0019,0.058,0.0019,190,21684.0
9.773,-192,68,PID,0.058,0.0019,0.058,0.0019,190,21408.0
9.793,-191,68,PID,0.058,0.0019,0.058,0.0019,190,21229.0
9.814,-198,73,PID,0.058,0.0019,0.058,0.0019,190,21255.0
9.835,-204,78,PID,0.058,0.0019,0.058,0.0019,190,20941.5
9.856,-203,78,PID,0.058,0.0019,0.058,0.0019,190,20842.0
9.877,-212,85,PID,0.058,0.0019,0.058,0.0019,190,20876.0
9.897,-212,86,PID,0.058,0.0019,0.058,0.0019,190,20771.5
9.918,-216,90,PID,0.058,0.0019,0.058,0.0019,190,20685.0
9.940,-215,94,PID,0.058,0.0019,0.058,0.0019,190,20557.5
9.962,-211,99,PID,0.058,0.0019,0.058,0.0019,190,20176.5
9.987,-211,100,PID,0.058,0.0019,0.058,0.0019,190,20054.0
10.007,-202,103,PID,0.058,0.0019,0.058,0.0019,190,20116.0
10.029,-202,103,PID,0.058,0.0019,0.058,0.0019,190,20054.0
10.049,-191,105,PID,0.058,0.0019,0.058,0.0019,190,19684.0
10.070,-177,108,PID,0.058,0.0019,0.058,0.0019,190,19124.5
10.092,-177,108,PID,0.058,0.0019,0.058,0.0019,190,19058.5
