Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
8.807,44,-72,PID,0.005,0.0001,0.005,0.0001,35,45610.5
8.827,44,-72,PID,0.005,0.0001,0.005,0.0001,35,45610.5
8.848,45,-72,PID,0.005,0.0001,0.005,0.0001,35,45378.0
8.870,46,-72,PID,0.005,0.0001,0.005,0.0001,35,45369.0
8.895,49,-71,PID,0.005,0.0001,0.005,0.0001,35,44317.0
8.917,57,-68,PID,0.005,0.0001,0.005,0.0001,35,41698.5
8.938,63,-65,PID,0.005,0.0001,0.005,0.0001,35,42551.0
8.959,75,-59,PID,0.005,0.0001,0.005,0.0001,35,39666.5
8.979,92,-49,PID,0.005,0.0001,0.005,0.0001,35,37239.5
9.003,101,-45,PID,0.005,0.0001,0.005,0.0001,35,41436.0
9.023,114,-36,PID,0.005,0.0001,0.005,0.0001,35,39028.5
9.043,127,-26,PID,0.005,0.0001,0.005,0.0001,35,38502.0
9.063,133,-20,PID,0.005,0.0001,0.005,0.0001,35,42496.5
9.084,141,-12,PID,0.005,0.0001,0.005,0.0001,35,41198.0
9.106,145,-7,PID,0.005,0.0001,0.005,0.0001,35,43443.0
9.127,150,2,PID,0.005,0.0001,0.005,0.0001,35,41204.5
9.147,154,12,PID,0.005,0.0001,0.005,0.0001,35,40666.0
9.168,157,19,PID,0.005,0.0001,0.005,0.0001,35,42857.5
9.189,159,28,PID,0.005,0.0001,0.005,0.0001,35,42327.0
9.214,162,39,PID,0.005,0.0001,0.005,0.0001,35,40834.5
9.238,166,52,PID,0.005,0.0001,0.005,0.0001,35,40276.5
9.259,169,61,PID,0.005,0.0001,0.005,0.0001,35,43017.0
9.280,173,73,PID,0.005,0.0001,0.005,0.0001,35,41487.5
9.303,176,82,PID,0.005,0.0001,0.005,0.0001,35,43603.0
9.324,177,93,PID,0.005,0.0001,0.005,0.0001,35,42292.0
9.347,175,106,PID,0.005,0.0001,0.005,0.0001,35,40855.5
9.370,174,115,PID,0.005,0.0001,0.005,0.0001,35,42897.5
9.393,167,125,PID,0.005,0.0001,0.005,0.0001,35,40735.0
9.414,156,134,PID,0.005,0.0001,0.005,0.0001,35,39146.0
9.437,144,142,PID,0.005,0.0001,0.005,0.0001,35,38097.5
9.458,139,147,PID,0.005,0.0001,0.005,0.0001,35,39651.0
9.478,128,148,PID,0.005,0.0001,0.005,0.0001,35,36580.5
9.500,124,149,PID,0.005,0.0001,0.005,0.0001,35,37687.5
9.520,110,149,PID,0.005,0.0001,0.005,0.0001,35,34177.0
9.546,93,147,PID,0.005,0.0001,0.005,0.0001,35,32016.0
