Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
6.654,162,57,PID,0.005,0.0001,0.005,0.0001,35,42840.0
6.674,163,43,PID,0.005,0.0001,0.005,0.0001,35,40749.5
6.695,164,36,PID,0.005,0.0001,0.005,0.0001,35,44434.0
6.715,162,21,PID,0.005,0.0001,0.005,0.0001,35,40534.0
6.737,161,14,PID,0.005,0.0001,0.005,0.0001,35,44395.0
6.757,157,1,PID,0.005,0.0001,0.005,0.0001,35,41033.5
6.784,150,-15,PID,0.005,0.0001,0.005,0.0001,35,39284.5
6.807,145,-23,PID,0.005,0.0001,0.005,0.0001,35,43525.0
6.828,136,-35,PID,0.005,0.0001,0.005,0.0001,35,41166.0
6.849,124,-48,PID,0.005,0.0001,0.005,0.0001,35,40043.5
6.872,116,-55,PID,0.005,0.0001,0.005,0.0001,35,43829.0
6.893,106,-62,PID,0.005,0.0001,0.005,0.0001,35,42933.5
6.914,90,-70,PID,0.005,0.0001,0.005,0.0001,35,40855.0
6.937,82,-75,PID,0.005,0.0001,0.005,0.0001,35,44416.5
6.958,64,-80,PID,0.005,0.0001,0.005,0.0001,35,40873.0
6.978,44,-82,PID,0.005,0.0001,0.005,0.0001,35,40385.0
6.998,34,-84,PID,0.005,0.0001,0.005,0.0001,35,44305.0
7.019,17,-84,PID,0.005,0.0001,0.005,0.0001,35,41477.0
7.039,8,-84,PID,0.005,0.0001,0.005,0.0001,35,44743.5
7.060,-11,-83,PID,0.005,0.0001,0.005,0.0001,35,41028.5
7.081,-31,-78,PID,0.005,0.0001,0.005,0.0001,35,40064.0
7.105,-41,-75,PID,0.005,0.0001,0.005,0.0001,35,44138.0
7.129,-56,-69,PID,0.005,0.0001,0.005,0.0001,35,41898.0
7.149,-69,-61,PID,0.005,0.0001,0.005,0.0001,35,41854.0
7.172,-77,-56,PID,0.005,0.0001,0.005,0.0001,35,44476.0
7.194,-86,-50,PID,0.005,0.0001,0.005,0.0001,35,43371.5
7.215,-95,-43,PID,0.005,0.0001,0.005,0.0001,35,42472.5
7.239,-102,-36,PID,0.005,0.0001,0.005,0.0001,35,41845.0
7.261,-109,-34,PID,0.005,0.0001,0.005,0.0001,35,43461.5
7.282,-115,-32,PID,0.005,0.0001,0.005,0.0001,35,42946.5
7.304,-120,-29,PID,0.005,0.0001,0.005,0.0001,35,42511.5
7.327,-124,-27,PID,0.005,0.0001,0.005,0.0001,35,43207.5
7.347,-126,-24,PID,0.005,0.0001,0.005,0.0001,35,42620.0
7.369,-128,-22,PID,0.005,0.0001,0.005,0.0001,35,43128.5
7.390,-129,-18,PID,0.005,0.0001,0.005,0.0001,35,42031.0
7.412,-129,-17,PID,0.005,0.0001,0.005,0.0001,35,42940.5
7.434,-129,-16,PID,0.005,0.0001,0.005,0.0001,35,43105.0
7.458,-128,-14,PID,0.005,0.0001,0.005,0.0001,35,42047.5
7.478,-125,-10,PID,0.005,0.0001,0.005,0.0001,35,40846.5
7.499,-124,-8,PID,0.005,0.0001,0.005,0.0001,35,41291.5
7.520,-122,-4,PID,0.005,0.0001,0.005,0.0001,35,40089.5
7.540,-121,-2,PID,0.005,0.0001,0.005,0.0001,35,40525.0
7.562,-117,2,PID,0.005,0.0001,0.005,0.0001,35,38605.0
7.583,-111,8,PID,0.005,0.0001,0.005,0.0001,35,36480.5
7.605,-109,11,PID,0.005,0.0001,0.005,0.0001,35,37421.0
7.627,-101,16,PID,0.005,0.0001,0.005,0.0001,35,34593.0
7.648,-89,21,PID,0.005,0.0001,0.005,0.0001,35,31982.5
7.669,-85,24,PID,0.005,0.0001,0.005,0.0001,35,34032.5
7.690,-71,27,PID,0.005,0.0001,0.005,0.0001,35,30088.0
7.711,-50,31,PID,0.005,0.0001,0.005,0.0001,35,28436.5
7.734,-30,42,PID,0.005,0.0001,0.005,0.0001,35,40112.5
7.755,-9,52,PID,0.005,0.0001,0.005,0.0001,35,39857.5
7.780,13,60,PID,0.005,0.0001,0.005,0.0001,35,39857.5
7.801,25,66,PID,0.005,0.0001,0.005,0.0001,35,44146.5
7.822,44,74,PID,0.005,0.0001,0.005,0.0001,35,40474.5
7.843,71,82,PID,0.005,0.0001,0.005,0.0001,35,35781.5
7.866,91,89,PID,0.005,0.0001,0.005,0.0001,35,39659.0
7.886,108,93,PID,0.005,0.0001,0.005,0.0001,35,41528.0
